Data,Ativo,Tipo,Preço,RSI,Sinal,Confiança,Taxa_Acerto_Buy,Taxa_Acerto_Sell
2026-01-12 05:25,PEP,Ação,139.91,37.54,HOLD,0,40.32,0.0
2026-01-12 06:28,LMT,Ação,542.92,71.5,BUY,35,71.74,38.46
2026-01-12 06:28,GOOG,Ação,329.14,68.53,BUY,34,68.92,40.0
2026-01-12 06:28,GOOGL,Ação,328.57,69.03,BUY,34,68.92,40.0
2026-01-12 06:28,BLK,Ação,1085.1,51.36,BUY,32,64.29,29.63
2026-01-12 06:28,QCOM,Ação,177.78,54.09,BUY,31,62.0,22.22
2026-01-12 06:28,MS,Ação,186.32,65.32,BUY,31,63.64,25.0
2026-01-12 06:28,SPGI,Ação,541.94,68.26,BUY,30,60.0,38.71
2026-01-12 06:28,JPM,Ação,329.19,59.58,BUY,30,60.81,0.0
2026-01-12 06:28,VT,ETF,144.59,66.93,BUY,30,60.0,0.0
2026-01-12 06:28,IJH,ETF,69.11,66.22,BUY,29,59.57,20.0
2026-01-12 06:28,NVDA,Ação,184.86,49.7,BUY,28,57.38,21.43
2026-01-12 06:28,ACWI,ETF,144.75,66.04,BUY,28,57.14,0.0
2026-01-12 06:28,VTI,ETF,342.4,62.75,BUY,28,56.0,0.0
2026-01-12 06:28,SCZ,ETF,80.28,77.75,BUY,28,56.52,11.76
2026-01-12 06:28,QQQ,ETF,626.65,58.17,BUY,28,57.53,0.0
2026-01-12 06:28,XLK,ETF,146.15,54.23,BUY,28,56.52,0.0
2026-01-12 06:28,VEA,ETF,64.53,74.24,BUY,27,54.79,20.0
2026-01-12 06:28,KO,Ação,70.51,55.41,SELL,27,37.84,55.81
2026-01-12 06:28,IVV,ETF,697.08,62.26,BUY,27,55.13,0.0
2026-01-12 06:28,RTX,Ação,188.5,63.12,BUY,27,55.71,0.0
2026-01-12 06:28,SPY,ETF,694.07,62.26,BUY,27,55.7,0.0
2026-01-12 06:28,VOO,ETF,638.31,62.33,BUY,27,55.13,0.0
2026-01-12 06:28,IJR,ETF,126.42,65.54,BUY,27,55.32,34.62
2026-01-12 06:28,VYM,ETF,147.26,62.84,BUY,27,54.55,16.67
2026-01-12 06:28,VTV,ETF,196.82,66.73,BUY,26,53.73,23.53
2026-01-12 06:28,GS,Ação,938.98,65.41,BUY,26,53.85,25.0
2026-01-12 06:28,MDT,Ação,97.53,46.82,BUY,26,53.73,0.0
2026-01-12 06:28,UNH,Ação,343.98,58.23,BUY,25,51.72,50.0
2026-01-12 06:28,HD,Ação,374.64,68.28,SELL,25,67.65,51.35
2026-01-12 06:28,CAT,Ação,617.62,60.74,BUY,25,51.47,0.0
2026-01-12 06:28,IEMG,ETF,70.04,72.56,BUY,25,50.7,0.0
2026-01-12 06:28,AGG,ETF,100.16,57.28,BUY,25,50.0,22.22
2026-01-12 06:28,LIN,Ação,444.08,71.41,BUY,25,50.0,52.38
2026-01-12 06:28,INTC,Ação,45.55,71.29,BUY,25,51.22,61.54
2026-01-12 06:28,AMZN,Ação,247.38,69.2,BUY,25,51.92,33.33
2026-01-12 06:28,VIG,ETF,224.76,62.33,BUY,24,48.48,18.75
2026-01-12 06:28,IEFA,ETF,92.14,73.3,BUY,23,47.83,26.67
2026-01-12 06:28,XOM,Ação,124.61,61.23,BUY,22,44.9,50.0
2026-01-12 06:28,CVX,Ação,162.11,64.25,BUY,22,44.0,31.91
2026-01-12 06:28,NEE,Ação,79.89,44.52,SELL,22,47.06,44.44
2026-01-12 06:28,UPS,Ação,108.06,77.17,BUY,21,43.75,33.33
2026-01-12 06:28,T,Ação,23.99,37.73,SELL,21,54.29,43.9
2026-01-12 06:28,AVGO,Ação,344.97,46.03,SELL,20,46.67,40.0
2026-01-12 06:28,SCHD,ETF,28.55,70.37,BUY,20,41.67,25.71
2026-01-12 06:28,VRTX,Ação,463.86,55.65,BUY,20,40.0,42.86
2026-01-12 06:28,BA,Ação,234.53,76.14,BUY,19,38.24,52.5
2026-01-12 06:28,ISRG,Ação,586.24,60.41,BUY,18,37.93,57.5
2026-01-12 06:28,JNJ,Ação,204.39,47.93,BUY,18,72.46,42.86
2026-01-12 06:28,CMCSA,Ação,28.37,61.3,BUY,16,33.33,69.23
2026-01-12 06:28,IBM,Ação,304.22,52.83,SELL,16,45.71,65.62
2026-01-12 06:28,BAC,Ação,55.85,55.46,BUY,15,63.29,0.0
2026-01-12 06:28,ADP,Ação,266.02,60.06,SELL,15,50.0,62.16
2026-01-12 06:28,VUG,ETF,491.03,53.13,BUY,14,58.11,0.0
2026-01-12 06:28,NFLX,Ação,89.46,27.26,SELL,14,10.0,56.34
2026-01-12 06:28,TSLA,Ação,445.01,47.56,BUY,14,57.14,0.0
2026-01-12 06:28,AAPL,Ação,259.37,27.27,BUY,14,52.73,11.11
2026-01-12 06:28,MSFT,Ação,479.28,45.48,BUY,14,56.52,43.48
2026-01-12 06:28,C,Ação,121.32,66.8,BUY,14,59.46,0.0
2026-01-12 06:28,WMT,Ação,114.53,58.64,BUY,14,59.09,0.0
2026-01-12 06:28,AXP,Ação,375.61,51.71,SELL,14,55.93,57.69
2026-01-12 06:28,TXN,Ação,190.31,65.74,SELL,13,25.0,54.24
2026-01-12 06:28,VZ,Ação,40.46,49.71,BUY,13,53.85,43.59
2026-01-12 06:28,MCD,Ação,307.32,48.77,BUY,12,51.52,13.04
2026-01-12 06:28,V,Ação,349.77,53.5,SELL,12,37.5,48.48
2026-01-12 06:28,HON,Ação,207.38,65.44,SELL,12,0.0,50.79
2026-01-12 06:28,AMGN,Ação,326.1,48.37,BUY,12,50.0,47.22
2026-01-12 06:28,ADBE,Ação,333.95,41.74,SELL,11,5.88,44.26
2026-01-12 06:28,PYPL,Ação,57.66,35.61,SELL,11,40.0,45.76
2026-01-12 06:28,ORCL,Ação,198.52,48.6,BUY,11,44.74,36.36
2026-01-12 06:28,CRM,Ação,259.94,52.73,BUY,10,42.42,32.69
2026-01-12 06:28,CSCO,Ação,73.88,35.34,BUY,10,42.55,38.71
2026-01-12 06:28,GILD,Ação,121.1,47.4,BUY,9,36.84,32.0
2026-01-12 06:28,MMM,Ação,165.24,53.26,BUY,5,11.43,41.38
2026-01-12 06:28,AMD,Ação,203.17,38.99,HOLD,0,64.15,0.0
2026-01-12 06:28,PEP,Ação,139.91,37.54,HOLD,0,40.32,0.0
2026-01-12 07:22,LMT,Ação,542.92,71.5,BUY,35,71.74,38.46
2026-01-12 07:22,GOOG,Ação,329.14,68.53,BUY,34,68.92,40.0
2026-01-12 07:22,GOOGL,Ação,328.57,69.03,BUY,34,68.92,40.0
2026-01-12 07:22,BLK,Ação,1085.1,51.36,BUY,32,64.29,29.63
2026-01-12 07:22,QCOM,Ação,177.78,54.09,BUY,31,62.0,22.22
2026-01-12 07:22,MS,Ação,186.32,65.32,BUY,31,63.64,25.0
2026-01-12 07:22,SPGI,Ação,541.94,68.26,BUY,30,60.0,38.71
2026-01-12 07:22,JPM,Ação,329.19,59.58,BUY,30,60.81,0.0
2026-01-12 07:22,VT,ETF,144.59,66.93,BUY,30,60.0,0.0
2026-01-12 07:22,IJH,ETF,69.11,66.22,BUY,29,59.57,20.0
2026-01-12 07:22,NVDA,Ação,184.86,49.7,BUY,28,57.38,21.43
2026-01-12 07:22,ACWI,ETF,144.75,66.04,BUY,28,57.14,0.0
2026-01-12 07:22,VTI,ETF,342.4,62.75,BUY,28,56.0,0.0
2026-01-12 07:22,SCZ,ETF,80.28,77.75,BUY,28,56.52,11.76
2026-01-12 07:22,QQQ,ETF,626.65,58.17,BUY,28,57.53,0.0
2026-01-12 07:22,XLK,ETF,146.15,54.23,BUY,28,56.52,0.0
2026-01-12 07:22,VEA,ETF,64.53,74.24,BUY,27,54.79,20.0
2026-01-12 07:22,KO,Ação,70.51,55.41,SELL,27,37.84,55.81
2026-01-12 07:22,IVV,ETF,697.08,62.26,BUY,27,55.13,0.0
2026-01-12 07:22,RTX,Ação,188.5,63.12,BUY,27,55.71,0.0
2026-01-12 07:22,SPY,ETF,694.07,62.26,BUY,27,55.7,0.0
2026-01-12 07:22,VOO,ETF,638.31,62.33,BUY,27,55.13,0.0
2026-01-12 07:22,IJR,ETF,126.42,65.54,BUY,27,55.32,34.62
2026-01-12 07:22,VYM,ETF,147.26,62.84,BUY,27,54.55,16.67
2026-01-12 07:22,VTV,ETF,196.82,66.73,BUY,26,53.73,23.53
2026-01-12 07:22,GS,Ação,938.98,65.41,BUY,26,53.85,25.0
2026-01-12 07:22,MDT,Ação,97.53,46.82,BUY,26,53.73,0.0
2026-01-12 07:22,UNH,Ação,343.98,58.23,BUY,25,51.72,50.0
2026-01-12 07:22,HD,Ação,374.64,68.28,SELL,25,67.65,51.35
2026-01-12 07:22,CAT,Ação,617.62,60.74,BUY,25,51.47,0.0
2026-01-12 07:22,IEMG,ETF,70.04,72.56,BUY,25,50.7,0.0
2026-01-12 07:22,AGG,ETF,100.16,57.28,BUY,25,50.0,22.22
2026-01-12 07:22,LIN,Ação,444.08,71.41,BUY,25,50.0,52.38
2026-01-12 07:22,INTC,Ação,45.55,71.29,BUY,25,51.22,61.54
2026-01-12 07:22,AMZN,Ação,247.38,69.2,BUY,25,51.92,33.33
2026-01-12 07:22,VIG,ETF,224.76,62.33,BUY,24,48.48,18.75
2026-01-12 07:22,IEFA,ETF,92.14,73.3,BUY,23,47.83,26.67
2026-01-12 07:22,XOM,Ação,124.61,61.23,BUY,22,44.9,50.0
2026-01-12 07:22,CVX,Ação,162.11,64.25,BUY,22,44.0,31.91
2026-01-12 07:22,NEE,Ação,79.89,44.52,SELL,22,47.06,44.44
2026-01-12 07:22,UPS,Ação,108.06,77.17,BUY,21,43.75,33.33
2026-01-12 07:22,T,Ação,23.99,37.73,SELL,21,54.29,43.9
2026-01-12 07:22,AVGO,Ação,344.97,46.03,SELL,20,46.67,40.0
2026-01-12 07:22,SCHD,ETF,28.55,70.37,BUY,20,41.67,25.71
2026-01-12 07:22,VRTX,Ação,463.86,55.65,BUY,20,40.0,42.86
2026-01-12 07:22,BA,Ação,234.53,76.14,BUY,19,38.24,52.5
2026-01-12 07:22,ISRG,Ação,586.24,60.41,BUY,18,37.93,57.5
2026-01-12 07:22,JNJ,Ação,204.39,47.93,BUY,18,72.46,42.86
2026-01-12 07:22,CMCSA,Ação,28.37,61.3,BUY,16,33.33,69.23
2026-01-12 07:22,IBM,Ação,304.22,52.83,SELL,16,45.71,65.62
2026-01-12 07:22,BAC,Ação,55.85,55.46,BUY,15,63.29,0.0
2026-01-12 07:22,ADP,Ação,266.02,60.06,SELL,15,50.0,62.16
2026-01-12 07:22,VUG,ETF,491.03,53.13,BUY,14,58.11,0.0
2026-01-12 07:22,NFLX,Ação,89.46,27.26,SELL,14,10.0,56.34
2026-01-12 07:22,TSLA,Ação,445.01,47.56,BUY,14,57.14,0.0
2026-01-12 07:22,AAPL,Ação,259.37,27.27,BUY,14,52.73,11.11
2026-01-12 07:22,MSFT,Ação,479.28,45.48,BUY,14,56.52,43.48
2026-01-12 07:22,C,Ação,121.32,66.8,BUY,14,59.46,0.0
2026-01-12 07:22,WMT,Ação,114.53,58.64,BUY,14,59.09,0.0
2026-01-12 07:22,AXP,Ação,375.61,51.71,SELL,14,55.93,57.69
2026-01-12 07:22,TXN,Ação,190.31,65.74,SELL,13,25.0,54.24
2026-01-12 07:22,VZ,Ação,40.46,49.71,BUY,13,53.85,43.59
2026-01-12 07:22,MCD,Ação,307.32,48.77,BUY,12,51.52,13.04
2026-01-12 07:22,V,Ação,349.77,53.5,SELL,12,37.5,48.48
2026-01-12 07:22,HON,Ação,207.38,65.44,SELL,12,0.0,50.79
2026-01-12 07:22,AMGN,Ação,326.1,48.37,BUY,12,50.0,47.22
2026-01-12 07:22,ADBE,Ação,333.95,41.74,SELL,11,5.88,44.26
2026-01-12 07:22,PYPL,Ação,57.66,35.61,SELL,11,40.0,45.76
2026-01-12 07:22,ORCL,Ação,198.52,48.6,BUY,11,44.74,36.36
2026-01-12 07:22,CRM,Ação,259.94,52.73,BUY,10,42.42,32.69
2026-01-12 07:22,CSCO,Ação,73.88,35.34,BUY,10,42.55,38.71
2026-01-12 07:22,GILD,Ação,121.1,47.4,BUY,9,36.84,32.0
2026-01-12 07:22,MMM,Ação,165.24,53.26,BUY,5,11.43,41.38
2026-01-12 07:22,AMD,Ação,203.17,38.99,HOLD,0,64.15,0.0
2026-01-12 07:22,PEP,Ação,139.91,37.54,HOLD,0,40.32,0.0
2026-01-12 08:24,LMT,Ação,542.92,71.5,BUY,35,71.74,38.46
2026-01-12 08:24,GOOG,Ação,329.14,68.53,BUY,34,68.92,40.0
2026-01-12 08:24,GOOGL,Ação,328.57,69.03,BUY,34,68.92,40.0
2026-01-12 08:24,BLK,Ação,1085.1,51.36,BUY,32,64.29,29.63
2026-01-12 08:24,QCOM,Ação,177.78,54.09,BUY,31,62.0,22.22
2026-01-12 08:24,MS,Ação,186.32,65.32,BUY,31,63.64,25.0
2026-01-12 08:24,SPGI,Ação,541.94,68.26,BUY,30,60.0,38.71
2026-01-12 08:24,JPM,Ação,329.19,59.58,BUY,30,60.81,0.0
2026-01-12 08:24,VT,ETF,144.59,66.93,BUY,30,60.0,0.0
2026-01-12 08:24,IJH,ETF,69.11,66.22,BUY,29,59.57,20.0
2026-01-12 08:24,NVDA,Ação,184.86,49.7,BUY,28,57.38,21.43
2026-01-12 08:24,ACWI,ETF,144.75,66.04,BUY,28,57.14,0.0
2026-01-12 08:24,VTI,ETF,342.4,62.75,BUY,28,56.0,0.0
2026-01-12 08:24,SCZ,ETF,80.28,77.75,BUY,28,56.52,11.76
2026-01-12 08:24,QQQ,ETF,626.65,58.17,BUY,28,57.53,0.0
2026-01-12 08:24,XLK,ETF,146.15,54.23,BUY,28,56.52,0.0
2026-01-12 08:24,VEA,ETF,64.53,74.24,BUY,27,54.79,20.0
2026-01-12 08:24,KO,Ação,70.51,55.41,SELL,27,37.84,55.81
2026-01-12 08:24,IVV,ETF,697.08,62.26,BUY,27,55.13,0.0
2026-01-12 08:24,RTX,Ação,188.5,63.12,BUY,27,55.71,0.0
2026-01-12 08:24,SPY,ETF,694.07,62.26,BUY,27,55.7,0.0
2026-01-12 08:24,VOO,ETF,638.31,62.33,BUY,27,55.13,0.0
2026-01-12 08:24,IJR,ETF,126.42,65.54,BUY,27,55.32,34.62
2026-01-12 08:24,VYM,ETF,147.26,62.84,BUY,27,54.55,16.67
2026-01-12 08:24,VTV,ETF,196.82,66.73,BUY,26,53.73,23.53
2026-01-12 08:24,GS,Ação,938.98,65.41,BUY,26,53.85,25.0
2026-01-12 08:24,MDT,Ação,97.53,46.82,BUY,26,53.73,0.0
2026-01-12 08:24,UNH,Ação,343.98,58.23,BUY,25,51.72,50.0
2026-01-12 08:24,HD,Ação,374.64,68.28,SELL,25,67.65,51.35
2026-01-12 08:24,CAT,Ação,617.62,60.74,BUY,25,51.47,0.0
2026-01-12 08:24,IEMG,ETF,70.04,72.56,BUY,25,50.7,0.0
2026-01-12 08:24,AGG,ETF,100.16,57.28,BUY,25,50.0,22.22
2026-01-12 08:24,LIN,Ação,444.08,71.41,BUY,25,50.0,52.38
2026-01-12 08:24,INTC,Ação,45.55,71.29,BUY,25,51.22,61.54
2026-01-12 08:24,AMZN,Ação,247.38,69.2,BUY,25,51.92,33.33
2026-01-12 08:24,VIG,ETF,224.76,62.33,BUY,24,48.48,18.75
2026-01-12 08:24,IEFA,ETF,92.14,73.3,BUY,23,47.83,26.67
2026-01-12 08:24,XOM,Ação,124.61,61.23,BUY,22,44.9,50.0
2026-01-12 08:24,CVX,Ação,162.11,64.25,BUY,22,44.0,31.91
2026-01-12 08:24,NEE,Ação,79.89,44.52,SELL,22,47.06,44.44
2026-01-12 08:24,UPS,Ação,108.06,77.17,BUY,21,43.75,33.33
2026-01-12 08:24,T,Ação,23.99,37.73,SELL,21,54.29,43.9
2026-01-12 08:24,AVGO,Ação,344.97,46.03,SELL,20,46.67,40.0
2026-01-12 08:24,SCHD,ETF,28.55,70.37,BUY,20,41.67,25.71
2026-01-12 08:24,VRTX,Ação,463.86,55.65,BUY,20,40.0,42.86
2026-01-12 08:24,BA,Ação,234.53,76.14,BUY,19,38.24,52.5
2026-01-12 08:24,ISRG,Ação,586.24,60.41,BUY,18,37.93,57.5
2026-01-12 08:24,JNJ,Ação,204.39,47.93,BUY,18,72.46,42.86
2026-01-12 08:24,CMCSA,Ação,28.37,61.3,BUY,16,33.33,69.23
2026-01-12 08:24,IBM,Ação,304.22,52.83,SELL,16,45.71,65.62
2026-01-12 08:24,BAC,Ação,55.85,55.46,BUY,15,63.29,0.0
2026-01-12 08:24,ADP,Ação,266.02,60.06,SELL,15,50.0,62.16
2026-01-12 08:24,VUG,ETF,491.03,53.13,BUY,14,58.11,0.0
2026-01-12 08:24,NFLX,Ação,89.46,27.26,SELL,14,10.0,56.34
2026-01-12 08:24,TSLA,Ação,445.01,47.56,BUY,14,57.14,0.0
2026-01-12 08:24,AAPL,Ação,259.37,27.27,BUY,14,52.73,11.11
2026-01-12 08:24,MSFT,Ação,479.28,45.48,BUY,14,56.52,43.48
2026-01-12 08:24,C,Ação,121.32,66.8,BUY,14,59.46,0.0
2026-01-12 08:24,WMT,Ação,114.53,58.64,BUY,14,59.09,0.0
2026-01-12 08:24,AXP,Ação,375.61,51.71,SELL,14,55.93,57.69
2026-01-12 08:24,TXN,Ação,190.31,65.74,SELL,13,25.0,54.24
2026-01-12 08:24,VZ,Ação,40.46,49.71,BUY,13,53.85,43.59
2026-01-12 08:24,MCD,Ação,307.32,48.77,BUY,12,51.52,13.04
2026-01-12 08:24,V,Ação,349.77,53.5,SELL,12,37.5,48.48
2026-01-12 08:24,HON,Ação,207.38,65.44,SELL,12,0.0,50.79
2026-01-12 08:24,AMGN,Ação,326.1,48.37,BUY,12,50.0,47.22
2026-01-12 08:24,ADBE,Ação,333.95,41.74,SELL,11,5.88,44.26
2026-01-12 08:24,PYPL,Ação,57.66,35.61,SELL,11,40.0,45.76
2026-01-12 08:24,ORCL,Ação,198.52,48.6,BUY,11,44.74,36.36
2026-01-12 08:24,CRM,Ação,259.94,52.73,BUY,10,42.42,32.69
2026-01-12 08:24,CSCO,Ação,73.88,35.34,BUY,10,42.55,38.71
2026-01-12 08:24,GILD,Ação,121.1,47.4,BUY,9,36.84,32.0
2026-01-12 08:24,MMM,Ação,165.24,53.26,BUY,5,11.43,41.38
2026-01-12 08:24,AMD,Ação,203.17,38.99,HOLD,0,64.15,0.0
2026-01-12 08:24,PEP,Ação,139.91,37.54,HOLD,0,40.32,0.0
2026-01-12 09:27,LMT,Ação,542.92,71.5,BUY,35,71.74,38.46
2026-01-12 09:26,GOOG,Ação,329.14,68.53,BUY,34,68.92,40.0
2026-01-12 09:26,GOOGL,Ação,328.57,69.03,BUY,34,68.92,40.0
2026-01-12 09:27,BLK,Ação,1085.1,51.36,BUY,32,64.29,29.63
2026-01-12 09:26,QCOM,Ação,177.78,54.09,BUY,31,62.0,22.22
2026-01-12 09:27,MS,Ação,186.32,65.32,BUY,31,63.64,25.0
2026-01-12 09:27,SPGI,Ação,541.94,68.26,BUY,30,60.0,38.71
2026-01-12 09:27,JPM,Ação,329.19,59.58,BUY,30,60.81,0.0
2026-01-12 09:27,VT,ETF,144.59,66.93,BUY,30,60.0,0.0
2026-01-12 09:27,IJH,ETF,69.11,66.22,BUY,29,59.57,20.0
2026-01-12 09:26,NVDA,Ação,184.86,49.7,BUY,28,57.38,21.43
2026-01-12 09:27,ACWI,ETF,144.75,66.04,BUY,28,57.14,0.0
2026-01-12 09:27,VTI,ETF,342.4,62.75,BUY,28,56.0,0.0
2026-01-12 09:27,SCZ,ETF,80.28,77.75,BUY,28,56.52,11.76
2026-01-12 09:27,QQQ,ETF,626.65,58.17,BUY,28,57.53,0.0
2026-01-12 09:27,XLK,ETF,146.15,54.23,BUY,28,56.52,0.0
2026-01-12 09:27,VEA,ETF,64.53,74.24,BUY,27,54.79,20.0
2026-01-12 09:26,KO,Ação,70.51,55.41,SELL,27,37.84,55.81
2026-01-12 09:27,IVV,ETF,697.08,62.26,BUY,27,55.13,0.0
2026-01-12 09:27,RTX,Ação,188.5,63.12,BUY,27,55.71,0.0
2026-01-12 09:27,SPY,ETF,694.07,62.26,BUY,27,55.7,0.0
2026-01-12 09:27,VOO,ETF,638.31,62.33,BUY,27,55.13,0.0
2026-01-12 09:27,IJR,ETF,126.42,65.54,BUY,27,55.32,34.62
2026-01-12 09:27,VYM,ETF,147.26,62.84,BUY,27,54.55,16.67
2026-01-12 09:27,VTV,ETF,196.82,66.73,BUY,26,53.73,23.53
2026-01-12 09:27,GS,Ação,938.98,65.41,BUY,26,53.85,25.0
2026-01-12 09:26,MDT,Ação,97.53,46.82,BUY,26,53.73,0.0
2026-01-12 09:27,UNH,Ação,343.98,58.23,BUY,25,51.72,50.0
2026-01-12 09:27,HD,Ação,374.64,68.28,SELL,25,67.65,51.35
2026-01-12 09:26,CAT,Ação,617.62,60.74,BUY,25,51.47,0.0
2026-01-12 09:27,IEMG,ETF,70.04,72.56,BUY,25,50.7,0.0
2026-01-12 09:27,AGG,ETF,100.16,57.28,BUY,25,50.0,22.22
2026-01-12 09:26,LIN,Ação,444.08,71.41,BUY,25,50.0,52.38
2026-01-12 09:26,INTC,Ação,45.55,71.29,BUY,25,51.22,61.54
2026-01-12 09:26,AMZN,Ação,247.38,69.2,BUY,25,51.92,33.33
2026-01-12 09:27,VIG,ETF,224.76,62.33,BUY,24,48.48,18.75
2026-01-12 09:27,IEFA,ETF,92.14,73.3,BUY,23,47.83,26.67
2026-01-12 09:27,XOM,Ação,124.61,61.23,BUY,22,44.9,50.0
2026-01-12 09:27,CVX,Ação,162.11,64.25,BUY,22,44.0,31.91
2026-01-12 09:26,NEE,Ação,79.89,44.52,SELL,22,47.06,44.44
2026-01-12 09:26,UPS,Ação,108.06,77.17,BUY,21,43.75,33.33
2026-01-12 09:27,T,Ação,23.99,37.73,SELL,21,54.29,43.9
2026-01-12 09:26,AVGO,Ação,344.97,46.03,SELL,20,46.67,40.0
2026-01-12 09:27,SCHD,ETF,28.55,70.37,BUY,20,41.67,25.71
2026-01-12 09:27,VRTX,Ação,463.86,55.65,BUY,20,40.0,42.86
2026-01-12 09:27,BA,Ação,234.53,76.14,BUY,19,38.24,52.5
2026-01-12 09:27,ISRG,Ação,586.24,60.41,BUY,18,37.93,57.5
2026-01-12 09:26,JNJ,Ação,204.39,47.93,BUY,18,72.46,42.86
2026-01-12 09:27,CMCSA,Ação,28.37,61.3,BUY,16,33.33,69.23
2026-01-12 09:26,IBM,Ação,304.22,52.83,SELL,16,45.71,65.62
2026-01-12 09:27,BAC,Ação,55.85,55.46,BUY,15,63.29,0.0
2026-01-12 09:27,ADP,Ação,266.02,60.06,SELL,15,50.0,62.16
2026-01-12 09:27,VUG,ETF,491.03,53.13,BUY,14,58.11,0.0
2026-01-12 09:27,NFLX,Ação,89.46,27.26,SELL,14,10.0,56.34
2026-01-12 09:26,TSLA,Ação,445.01,47.56,BUY,14,57.14,0.0
2026-01-12 09:26,AAPL,Ação,259.37,27.27,BUY,14,52.73,11.11
2026-01-12 09:26,MSFT,Ação,479.28,45.48,BUY,14,56.52,43.48
2026-01-12 09:27,C,Ação,121.32,66.8,BUY,14,59.46,0.0
2026-01-12 09:26,WMT,Ação,114.53,58.64,BUY,14,59.09,0.0
2026-01-12 09:27,AXP,Ação,375.61,51.71,SELL,14,55.93,57.69
2026-01-12 09:26,TXN,Ação,190.31,65.74,SELL,13,25.0,54.24
2026-01-12 09:27,VZ,Ação,40.46,49.71,BUY,13,53.85,43.59
2026-01-12 09:26,MCD,Ação,307.32,48.77,BUY,12,51.52,13.04
2026-01-12 09:26,V,Ação,349.77,53.5,SELL,12,37.5,48.48
2026-01-12 09:26,HON,Ação,207.38,65.44,SELL,12,0.0,50.79
2026-01-12 09:26,AMGN,Ação,326.1,48.37,BUY,12,50.0,47.22
2026-01-12 09:26,ADBE,Ação,333.95,41.74,SELL,11,5.88,44.26
2026-01-12 09:26,PYPL,Ação,57.66,35.61,SELL,11,40.0,45.76
2026-01-12 09:26,ORCL,Ação,198.52,48.6,BUY,11,44.74,36.36
2026-01-12 09:26,CRM,Ação,259.94,52.73,BUY,10,42.42,32.69
2026-01-12 09:26,CSCO,Ação,73.88,35.34,BUY,10,42.55,38.71
2026-01-12 09:27,GILD,Ação,121.1,47.4,BUY,9,36.84,32.0
2026-01-12 09:27,MMM,Ação,165.24,53.26,BUY,5,11.43,41.38
2026-01-12 09:26,AMD,Ação,203.17,38.99,HOLD,0,64.15,0.0
2026-01-12 09:26,PEP,Ação,139.91,37.54,HOLD,0,40.32,0.0
2026-01-12 10:19,LMT,Ação,542.92,71.5,BUY,35,71.74,38.46
2026-01-12 10:19,GOOG,Ação,329.14,68.53,BUY,34,68.92,40.0
2026-01-12 10:19,GOOGL,Ação,328.57,69.03,BUY,34,68.92,40.0
2026-01-12 10:19,BLK,Ação,1085.1,51.36,BUY,32,64.29,29.63
2026-01-12 10:19,QCOM,Ação,177.78,54.09,BUY,31,62.0,22.22
2026-01-12 10:19,MS,Ação,186.32,65.32,BUY,31,63.64,25.0
2026-01-12 10:19,SPGI,Ação,541.94,68.26,BUY,30,60.0,38.71
2026-01-12 10:19,JPM,Ação,329.19,59.58,BUY,30,60.81,0.0
2026-01-12 10:20,VT,ETF,144.59,66.93,BUY,30,60.0,0.0
2026-01-12 10:20,IJH,ETF,69.11,66.22,BUY,29,59.57,20.0
2026-01-12 10:19,NVDA,Ação,184.86,49.7,BUY,28,57.38,21.43
2026-01-12 10:20,ACWI,ETF,144.75,66.04,BUY,28,57.14,0.0
2026-01-12 10:19,VTI,ETF,342.4,62.75,BUY,28,56.0,0.0
2026-01-12 10:20,SCZ,ETF,80.28,77.75,BUY,28,56.52,11.76
2026-01-12 10:19,QQQ,ETF,626.65,58.17,BUY,28,57.53,0.0
2026-01-12 10:20,XLK,ETF,146.15,54.23,BUY,28,56.52,0.0
2026-01-12 10:19,VEA,ETF,64.53,74.24,BUY,27,54.79,20.0
2026-01-12 10:19,KO,Ação,70.51,55.41,SELL,27,37.84,55.81
2026-01-12 10:19,IVV,ETF,697.08,62.26,BUY,27,55.13,0.0
2026-01-12 10:19,RTX,Ação,188.5,63.12,BUY,27,55.71,0.0
2026-01-12 10:19,SPY,ETF,694.07,62.26,BUY,27,55.7,0.0
2026-01-12 10:19,VOO,ETF,638.31,62.33,BUY,27,55.13,0.0
2026-01-12 10:20,IJR,ETF,126.42,65.54,BUY,27,55.32,34.62
2026-01-12 10:20,VYM,ETF,147.26,62.84,BUY,27,54.55,16.67
2026-01-12 10:19,VTV,ETF,196.82,66.73,BUY,26,53.73,23.53
2026-01-12 10:19,GS,Ação,938.98,65.41,BUY,26,53.85,25.0
2026-01-12 10:19,MDT,Ação,97.53,46.82,BUY,26,53.73,0.0
2026-01-12 10:19,UNH,Ação,343.98,58.23,BUY,25,51.72,50.0
2026-01-12 10:19,HD,Ação,374.64,68.28,SELL,25,67.65,51.35
2026-01-12 10:19,CAT,Ação,617.62,60.74,BUY,25,51.47,0.0
2026-01-12 10:20,IEMG,ETF,70.04,72.56,BUY,25,50.7,0.0
2026-01-12 10:19,AGG,ETF,100.16,57.28,BUY,25,50.0,22.22
2026-01-12 10:19,LIN,Ação,444.08,71.41,BUY,25,50.0,52.38
2026-01-12 10:19,INTC,Ação,45.55,71.29,BUY,25,51.22,61.54
2026-01-12 10:19,AMZN,Ação,247.38,69.2,BUY,25,51.92,33.33
2026-01-12 10:20,VIG,ETF,224.76,62.33,BUY,24,48.48,18.75
2026-01-12 10:19,IEFA,ETF,92.14,73.3,BUY,23,47.83,26.67
